seedling_id,treatment_1,treatment_2,measurement,leaf_area,amax_corrected,gsw_corrected,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
39,control,control,07pre,5.076,8.911948815,0.124001764,41,1751651977,5011.9,20250704 10:59:37,10:59:37,15,1751651969,0.002491645,2.491644552,10.53421846,396.3691,269.4454425,27.27686115,40.12576647,0.146574189,3,0.142708824,0.089531812,161.9112883,29.15259843,28.48181667,3.902745173,54.87988673,2.188422449,3.987658466,1.714322724,-109.8815248,60.0121428,4.38949077,116.4313971,10.53421846,2.491644552,10.69505304,413.1660689,404.9884727,-0.001716581,66.94780633,2.448185191,19.78334513,21.58316303,-0.000819362,79.389848,272,34,1,0,53162.87927,999.9707333,841.1753949,0.841200014,0.161916027,6,0.5,1: Needles,2,FALSE,1751651969,396.3691,405.0106333,21.61760667,19.78923667,395.9561,21.51809667,799.9850667,101.1334,0.099936473,28.85286667,28.48181667,999.9,0,0,10002.87467,0,0.001554422,-8.703115,405.0639667,413.1873,1.828372,405.0106333,19.78923667,2.186262333,2.001352,18.86198667,17.45503333,999.9707333,0.960001833,0.039998197,0,1.9725,0,10673.05333,7946.688333,36.2789,39.14346667,37.55816667,38.3393,36.91013333,959.9723333,39.99933333,0,1751651996,0,1751652002,11:00:02,1751652002,1751651878,41,0.066,0.002,0.413,0.072,405,21,0.15,0.23,-8.678169512,-0.442173868,0.046643343,0,1.845975366,-0.347745784,0.035531753,0,0,2,0/2,3.45108,2.78074,0.0953596,0.0969651,0.1102,0.102724,27176.8,30855.4,29187.3,34764.4,30046.2,38656.7,35946.7,45934.8,2.0506,2.18965,0.0881851,0,27.0511,999.9,61.2,28.7,23.9194,61.8319,25.621,2,-0.103006,0,20.2919,5.20621,11.9694,4.9901,3.27125,3703.8,9999,9999,999.9,4.97263,1.86296,1.86479,1.86325,1.86325,1.86379,1.86022,1.86304,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.413,0.098,0.631612919,-0.001033731,9.12024E-07,-2.25E-10,-0.288417701,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.7,1.7,1.27808,2.40356,2.34741,2.67944,2.39868,2.27539,34.3497,13.8431,18,503.753,638.544,28.1797,26.4467,30.0002,26.2568,26.1988,25.6405,24.209,100,-999.9,405,19.8618,100.239,100.377
40,control,control,07pre,3.264,2.038433223,0.015953494,42,1751652093,5127.9,20250704 11:01:33,11:01:33,15,1751652085,0.000510014,0.510014289,3.747119895,402.0436129,188.4028014,19.07260001,40.70012206,0.029326276,3,0.02916794,0.018244117,161.9159657,29.64926046,28.47926452,3.902166629,54.82273287,2.185282071,3.986087443,1.716884558,-22.49163016,59.3247648,4.339011758,203.0881121,3.747119895,0.510014289,3.631226355,413.7978618,411.0147879,0.000177625,66.94495668,0.526529259,21.19915578,21.58543576,2.4352E-05,79.56293411,88,11,1,0,53115.51307,1000.003419,841.2025717,0.841199695,0.161915412,6,0.5,1: Needles,2,FALSE,1751652085,402.0436129,405.0077742,21.58663548,21.21237742,401.7006129,21.50363548,799.9904516,101.1332258,0.099876148,28.84606452,28.47926452,999.9,0,0,9993.366452,0,0.001552367,-2.89254,410.9937419,413.7851935,0.390114839,405.0077742,21.21237742,2.184728065,2.145274194,18.85075806,18.55937742,1000.003419,0.960010484,0.039989261,0,0.805806452,0,7151.634839,7946.978387,35.59858065,38.34045161,36.74993548,37.61077419,36.258,960.013871,39.99,0,1751652112,0,1751652110,11:01:50,1751652110,1751652110,42,-0.07,0,0.343,0.083,405,21,0.57,0.09,-2.895059,0.046621914,0.025774878,1,0.36642845,0.354385081,0.043743163,0,1,2,2-Jan,3.45182,2.78103,0.0964244,0.0969683,0.110202,0.10784,27139.9,30849.2,29182.2,34757.7,30040.5,38429,35939.7,45926.2,2.36497,2.1902,0.0809953,0,27.1898,999.9,61.1,28.8,24.0164,61.5719,25.4808,2,-0.0964228,0,20.2926,5.21025,11.9713,4.98975,3.272,3707.3,9999,9999,999.9,4.97265,1.86296,1.86481,1.86326,1.86328,1.86385,1.86028,1.8631,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.343,0.083,0.697269093,-0.001033731,9.12024E-07,-2.25E-10,-0.288417701,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,3.6,1.28052,2.39502,2.34741,2.67822,2.39868,2.30103,34.4408,13.8343,18,721.221,639.536,28.201,26.5045,30.0004,26.2947,26.2464,25.6775,18.6033,100,-999.9,405,21.2261,100.221,100.358
41,control,control,07pre,3.282,2.841360806,0.038984797,43,1751652201,5235.4,20250704 11:03:20,11:03:20,15,1751652193,0.001292452,1.292451652,5.194443886,400.7181333,272.9043542,27.62665608,40.56550173,0.071270196,3,0.070342769,0.044046551,161.9200139,29.50272857,28.86753,3.991046944,54.72036335,2.187812009,3.998167912,1.803234935,-56.99711785,4.97823408,0.364905907,110.2660361,5.194443886,1.292451652,5.248284776,413.5438279,409.526703,-0.000635783,66.94698052,1.359615947,20.66847303,21.66489576,0.000299369,79.48000535,4,0,1,0,53082.46563,1000.021267,841.2181851,0.841200296,0.16191657,6,0.5,1: Needles,2,FALSE,1751652193,400.7181333,405.0024,21.61186,20.66347,400.3141333,21.55186,799.9996,101.1318,0.10020913,28.89831,28.86753,999.9,0,0,9988.834,0,0.00152894,-4.343591333,409.5264667,413.5477333,0.989753233,405.0024,20.66347,2.189829667,2.089734,18.88809667,18.14114333,1000.021267,0.9599877,0.0400126,0,2.1825,0,6443.768667,7947.033333,35.25,38.15393333,36.4412,37.40393333,35.937,960.0096667,40.01066667,0,1751652219,0,1751652221,11:03:41,1751652219,1751652221,43,0.061,0,0.404,0.06,405,21,0.25,0.09,-4.33756825,0.000831107,0.022615211,1,0.9968439,-0.102656713,0.013439501,0,1,2,2-Jan,3.45165,2.78103,0.0961313,0.0969333,0.110439,0.105907,27139.5,30841.6,29172.9,34748.4,30022.9,38502.8,35927.8,45914.6,2.48522,2.1845,0.0872314,0,27.4804,999.9,61,28.9,24.1177,61.7019,25.4728,2,-0.0827033,0,20.2923,5.21145,11.9724,4.99105,3.272,3710.9,9999,9999,999.9,4.97264,1.86298,1.8648,1.86329,1.86325,1.86382,1.86029,1.86308,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.404,0.06,0.626806444,-0.001033731,9.12024E-07,-2.25E-10,-0.288105568,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,1.5,1.2793,2.39746,2.34741,2.67822,2.39868,2.29492,34.5777,13.8168,18,823.693,636.378,28.2711,26.6506,30.0007,26.4166,26.3687,25.6691,21.4221,100,-999.9,405,20.6283,100.188,100.332
42,control,control,07pre,3.82,5.795348338,0.118006598,44,1751652305,5339.9,20250704 11:05:05,11:05:05,15,1751652297,0.003434388,3.434387546,9.102641368,397.1975806,305.5937458,30.93510674,40.20811852,0.185350678,3,0.179215683,0.11254409,161.9163843,29.00591136,29.28627419,4.088878156,55.10705114,2.209320781,4.00914354,1.879557375,-151.4564908,-55.08989025,-4.047464332,-48.6774611,9.102641368,3.434387546,9.31848732,412.9792336,405.8570121,-0.001223203,66.94603343,3.33859973,19.26670876,21.73962242,-0.005856185,79.50508642,139,17,1,0,53183.38125,1000.006032,841.2047674,0.841199693,0.161915408,6,0.5,1: Needles,2,FALSE,1751652297,397.1975806,405.0475484,21.82486774,19.30532903,396.7035806,21.71614516,800.0113226,101.1293871,0.100128097,28.94565806,29.28627419,999.9,0,0,10010.51935,0,0.001529248,-7.937220323,405.9706129,413.0210645,2.519547419,405.0475484,19.30532903,2.207135161,1.952335806,19.01412258,17.06293871,1000.006032,0.960009032,0.039990829,0,0.599354839,0,9095,7946.988387,35.09045161,38.004,36.20325806,37.395,35.812,960.0158065,39.99,0,1751652324,0,1751652325,11:05:25,1751652325,1751652221,44,0.091,0,0.494,0.06,405,21,0.21,0.09,-7.924092,-0.45659955,0.051878327,0,2.5384975,-0.458980413,0.045130253,0,0,2,0/2,3.45079,2.78075,0.0954102,0.0968869,0.110646,0.100739,27152.7,30836.1,29164.3,34741.3,30007,38717.8,35916.6,45905.2,2.27828,2.17705,0.0993162,0,27.695,999.9,61,29.1,24.4017,61.8519,25.5489,2,-0.0670605,0,20.2916,5.20771,11.9731,4.99,3.27125,3714,9999,9999,999.9,4.97266,1.86305,1.86486,1.86335,1.86328,1.86384,1.86034,1.8631,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.494,0.1049,0.687349807,-0.001033731,9.12024E-07,-2.25E-10,-0.288225063,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.4,1.4,1.27808,2.40234,2.34863,2.677,2.39868,2.28516,34.7379,13.7906,18,658.296,632.254,28.373,26.8345,30.0008,26.5874,26.5281,25.6423,27.5513,99.6299,-999.9,405,19.3188,100.157,100.311
43,control,control,07pre,3.276,3.110785992,0.041531381,45,1751652665,5699.5,20250704 11:11:04,11:11:04,15,1751652657,0.00147728,1.477279781,5.697410242,400.2777,268.4746798,27.17324406,40.51348023,0.0760648,3,0.07500939,0.046974473,161.9118312,30.17049288,29.79157333,4.209709582,54.72528626,2.280260377,4.166739971,1.929449205,-65.14803835,-28.82566816,-2.130184521,65.80794012,5.697410242,1.477279781,5.536937682,413.8716015,409.6251455,0.000801884,66.94462902,1.480535314,21.45176864,22.53694424,5.31989E-05,79.54776476,124,16,1,0,53011.91054,999.9775,841.1808006,0.841199728,0.161915474,6,0.5,1: Needles,2,FALSE,1751652657,400.2777,404.9943,22.52922667,21.44621667,399.8827,22.38935,799.9914,101.1133,0.100133153,29.61334667,29.79157333,999.9,0,0,10001.53133,0,0.001551555,-4.615453333,409.6070667,413.8702667,1.083012333,404.9943,21.44621667,2.278004333,2.168496333,19.52169333,18.73145333,999.9775,0.960009967,0.039990017,0,1.956166667,0,5907.541333,7946.769333,35.0641,38.125,36.187,37.52273333,35.8708,959.987,39.99,0,1751652684,0,1751652682,11:11:21,1751652682,1751652221,45,-0.099,0,0.395,0.06,405,21,0.22,0.09,-4.622388,0.068547917,0.023908828,1,1.08262025,0.004114559,0.001267358,1,2,2,2-Feb,3.45205,2.78082,0.095838,0.0967174,0.113201,0.108467,27108.8,30809.5,29133.2,34707.9,29888.1,38348.1,35875.9,45859.9,2.29295,2.16432,0.0858754,0,28.392,999.9,60.4,29.6,24.8697,61.881,25.2364,2,-0.0101728,0,20.2918,5.2101,11.974,4.9913,3.272,3725.1,9999,9999,999.9,4.97263,1.8631,1.86493,1.8634,1.8634,1.86386,1.86035,1.8631,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.395,0.1403,0.778101714,-0.001033731,9.12024E-07,-2.25E-10,-0.288225063,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,5.7,7.4,1.28052,2.39868,2.34741,2.67822,2.39868,2.29858,35.4986,13.7118,18,676.971,629.712,28.9452,27.5434,30.0007,27.2644,27.2001,25.6899,20.6759,100,-999.9,405,21.4423,100.047,100.213
44,control,control,07pre,5.232,7.659905098,0.151254627,46,1751652780,5814.5,20250704 11:12:59,11:12:59,15,1751652772,0.003255326,3.255326146,8.784294837,397.480871,303.4171464,30.71125668,40.23219255,0.173457141,3,0.168071912,0.105514859,161.9142306,29.67745456,29.69608065,4.186638961,55.06425779,2.288895341,4.15677144,1.89774362,-143.559883,-20.10534999,-1.484753794,-3.235756171,8.784294837,3.255326146,9.282050375,413.3616855,406.3660182,-0.032608852,66.94267749,3.177894091,20.15496747,22.52888545,-0.011044968,79.64896894,93,12,1,0,52987.85296,999.9901935,841.1916567,0.841199906,0.161915818,6,0.5,1: Needles,2,FALSE,1751652772,397.480871,405.0395806,22.61353548,20.22723871,396.996871,22.46987742,799.9956452,101.1178387,0.100095245,29.57177097,29.69608065,999.9,0,0,9994.899677,0,0.0015536,-7.64422871,406.5899677,413.4017097,2.3863,405.0395806,20.22723871,2.286632581,2.045334194,19.58248065,17.79966774,999.9901935,0.960002677,0.03999709,0,1.659516129,0,9754.89871,7946.842903,35.11280645,38.125,36.18903226,37.625,35.875,959.9932258,39.99645161,0,1751652799,0,1751652799,11:13:18,1751652799,1751652221,46,0.088,0,0.484,0.06,405,21,0.17,0.09,-7.5764515,-1.256811782,0.12268592,0,2.40467625,-0.285154334,0.034080742,0,0,2,0/2,3.45141,2.78035,0.0952284,0.0966693,0.113124,0.103759,27120.3,30805.2,29126.5,34702.1,29884.2,38544.5,35867.2,45852.2,2.33885,2.15817,0.0889003,0,28.2702,999.9,60.1,29.8,25.0325,61.481,25.3926,2,0.00294461,0,20.291,5.20756,11.974,4.98875,3.27132,3728.5,9999,9999,999.9,4.97266,1.8631,1.86494,1.8634,1.86339,1.86388,1.86035,1.86315,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.484,0.1398,0.679243596,-0.001033731,9.12024E-07,-2.25E-10,-0.288225063,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,9.3,1.28052,2.40234,2.34741,2.677,2.39868,2.31567,35.6613,13.6942,18,714.645,626.8,29.0782,27.727,30.0005,27.4432,27.3774,25.6735,26.163,100,-999.9,405,20.2471,100.023,100.197
45,control,control,07pre,3.175,4.073642697,0.057005739,47,1751652875,5910,20250704 11:14:35,11:14:35,15,1751652867,0.001949978,1.949978281,7.698222419,398.6220667,272.4517958,27.57803399,40.34920331,0.107727381,3,0.105623552,0.066200319,161.9142214,30.00272716,29.25097667,4.080551671,54.64032863,2.270463468,4.155288822,1.810088203,-85.99404219,50.88268472,3.749221644,130.5520856,7.698222419,1.949978281,7.568881614,413.6897722,407.8893455,0.00055986,66.94185649,2.167774479,21.01224695,22.57195091,0.007361783,79.67431773,51,6,1,0,52975.22267,999.9957333,841.1958473,0.841199436,0.161914912,6,0.5,1: Needles,2,FALSE,1751652867,398.6220667,404.9788333,22.4306,21.00089333,398.1780667,22.3656,799.9847,101.1218,0.099900167,29.56558,29.25097667,999.9,0,0,9991.795,0,0.00152894,-6.314371667,407.8427667,413.6663333,1.503471,404.9788333,21.00089333,2.275682333,2.123649,19.50525667,18.39768,999.9957333,0.9600164,0.039983237,0,1.018,0,8384.499,7946.936667,35.125,38.25,36.312,37.68286667,35.937,960.0136667,39.981,0,1751652894,0,1751652898,11:14:58,1751652892,1751652898,47,-0.04,-0.011,0.444,0.065,405,21,0.15,0.05,-6.31363525,-0.031824653,0.028700447,1,1.45668825,0.835847617,0.08382029,0,1,2,2-Jan,3.45181,2.78098,0.095458,0.0966508,0.113259,0.10685,27109.6,30801.7,29122.8,34697.9,29875.5,38407.4,35861.8,45847,2.4011,2.1566,0.0639856,0,28.3159,999.9,59.9,30,25.2366,61.901,25.2724,2,0.0103608,0,20.2914,5.2107,11.9739,4.9899,3.272,3731.3,9999,9999,999.9,4.97268,1.8631,1.86493,1.8634,1.8634,1.86387,1.86037,1.86312,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.444,0.065,0.767667449,-0.001033731,9.12024E-07,-2.25E-10,-0.288225063,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.3,10.9,1.28052,2.41455,2.34863,2.677,2.39868,2.27295,35.801,13.6592,18,767.001,626.984,29.1964,27.8501,30.0004,27.5704,27.5067,25.6922,23.4791,100,-999.9,405,20.9463,100.009,100.185
46,control,control,07pre,2.929,1.849055737,0.023843151,48,1751652972,6007,20250704 11:16:12,11:16:12,15,1751652964,0.000940397,0.940397403,3.787755008,401.8196452,266.4056141,26.96765101,40.67531382,0.048842234,3,0.048404734,0.03029194,161.9137902,30.45846513,29.64878387,4.175253131,54.03480968,2.271240693,4.203291742,1.904012438,-41.47152548,18.80520124,1.389744613,140.6372106,3.787755008,0.940397403,3.746597187,414.0212607,411.1204909,0.008445573,66.94203498,1.177910105,21.88584285,22.65122,0.024517249,79.66647275,94,12,1,0,52932.10231,999.981129,841.1845639,0.841200438,0.161916846,6,0.5,1: Needles,2,FALSE,1751652964,401.8196452,404.9438387,22.43692903,21.74746129,401.3746452,22.33792903,800.0064839,101.1276129,0.100175003,29.76505484,29.64878387,999.9,0,0,9989.579677,0,0.001544352,-3.124137742,411.0540323,413.9462258,0.717405,404.9438387,21.74746129,2.271817742,2.19926871,19.47777419,18.95680323,999.981129,0.959984742,0.040015387,0,2.314193548,0,4919.992903,7946.708065,35.187,38.375,36.375,37.762,36,959.9677419,40.01387097,0,1751652991,0,1751652991,11:16:31,1751652991,1751652990,48,0.001,-0.007,0.445,0.099,405,22,0.33,0.13,-3.109300244,-0.367629617,0.040203512,0,0.750648073,-0.462796934,0.064887255,0,0,2,0/2,3.45235,2.78026,0.0960145,0.0966234,0.113553,0.109932,27086.6,30795.6,29116.4,34690.6,29859.5,38266.6,35854.1,45837,2.33353,2.1547,0.0727326,0,28.5225,999.9,59.7,30.2,25.4399,61.981,25.2284,2,0.0202998,0,20.2909,5.20741,11.9739,4.9888,3.27132,3734.1,9999,9999,999.9,4.97264,1.86311,1.86503,1.86341,1.86341,1.86392,1.8604,1.86318,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.445,0.099,0.727513023,-0.001033731,9.12024E-07,-2.25E-10,-0.298776732,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.3,1.2,1.28174,2.40601,2.34741,2.67334,2.39868,2.30103,35.9645,13.6592,18,713.719,627.112,29.3171,27.9825,30.0006,27.7158,27.6547,25.7154,20.1803,100,-999.9,405,22.0247,99.9875,100.164
47,control,control,07pre,1.319,0.44116159,0.004007621,49,1751653062,6096.5,20250704 11:17:41,11:17:41,15,1751653054,0.00037915,0.37915024,2.00680026,403.3876333,216.4074188,21.90791153,40.83677275,0.018230269,3,0.018168947,0.011361084,161.9177456,30.77646603,30.34839333,4.346454548,54.24638824,2.303271341,4.245944138,2.043183207,-16.7205256,-65.94893224,-4.894936496,74.35335127,2.00680026,0.37915024,2.03394076,414.2845984,412.7261091,-0.000585128,66.94282615,0.484741361,22.47260289,22.80261333,0.006318561,79.62471362,213,27,1,0,52993.44763,1000.014567,841.2119359,0.841199682,0.161915387,6,0.5,1: Needles,2,FALSE,1751653054,403.3876333,405.0073667,22.75182667,22.47394667,402.9556333,22.62982667,800.0371667,101.1345667,0.10000122,29.94063667,30.34839333,999.9,0,0,10006.98,0,0.00152894,-1.606253667,412.7980333,414.3188333,0.2898783,405.0073667,22.47394667,2.302210667,2.272893667,19.69186,19.48556333,1000.014567,0.960011867,0.039988303,0,1.793666667,0,4359.307333,7947.067667,35.25,38.437,36.437,37.875,36.062,960.0246667,39.99,0,1751653081,0,1751653080,11:17:59,1751653080,1751653078,49,-0.013,-0.002,0.432,0.122,405,23,0.21,0.08,-1.55747975,-0.863903302,0.098302457,0,0.185894055,1.538477689,0.176986684,0,0,2,0/2,3.45266,2.78084,0.0962564,0.0966039,0.114038,0.111913,27073.5,30790.2,29110.5,34684.4,29836.8,38175,35846.1,45829,2.13022,2.15298,0.103213,0,28.6862,999.9,59.5,30.3,25.499,61.721,25.2163,2,0.0301448,0,20.2911,5.20995,11.974,4.9901,3.272,3737,9999,9999,999.9,4.97266,1.8631,1.86503,1.8634,1.8634,1.86398,1.86044,1.86319,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.432,0.122,0.728859368,-0.001033731,9.12024E-07,-2.25E-10,-0.305408515,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.2,1.2,1.28296,2.41699,2.34741,2.67334,2.39868,2.27417,36.152,13.6329,18,567.908,627.177,29.456,28.1294,30.0005,27.8592,27.7847,25.7329,18.6369,100,-999.9,405,22.6052,99.9662,100.146
48,control,heat,07pre,3.673,2.666558035,0.050116032,50,1751653170,6205,20250704 11:19:30,11:19:30,15,1751653162,0.001516441,1.516441325,4.355934715,401.3579333,304.5257675,30.82738857,40.62978665,0.081866646,3,0.080645486,0.050511628,161.9133532,30.3246532,29.68356333,4.183623018,55.66520961,2.341447597,4.206303386,1.842175421,-66.87506242,15.19347984,1.123093453,111.354864,4.355934715,1.516441325,4.328991257,414.1258169,410.8102667,-0.001234719,66.94262263,1.427786465,21.87139936,22.99027576,-0.018190073,79.63058194,0,0,1,0,52948.50926,999.9906667,841.1915604,0.841199412,0.161914864,6,0.5,1: Needles,2,FALSE,1751653162,401.3579333,405.0812,23.12979333,22.01881667,400.9639333,22.98082667,800.0346333,101.1304667,0.100338257,29.77750333,29.68356333,999.9,0,0,9992.941667,0,0.001575763,-3.683604333,410.9017,414.2015333,1.110985667,405.0812,22.01881667,2.339126,2.226771333,19.9483,19.15599667,999.9906667,0.960017667,0.039982067,0,0.094833333,0,5499.981667,7946.904,35.04133333,38.1996,36.2416,37.65806667,35.937,960.0103333,39.98,0,1751653189,0,1751653188,11:19:48,1751653188,1751653078,50,-0.038,-0.002,0.394,0.122,405,23,0.33,0.08,-3.66072561,-0.514136655,0.068132559,0,0.991239805,1.884249679,0.226583865,0,0,2,0/2,3.45233,2.78084,0.0958956,0.0965948,0.114635,0.109636,27086.6,30793.6,29113.1,34687.9,29819.5,38277.9,35849.6,45835,2.4903,2.1511,0.0842586,0,28.3635,999.9,59.2,30.5,25.6635,61.831,25.2003,2,0.0284832,0,20.2914,5.20995,11.9739,4.98975,3.272,3740.1,9999,9999,999.9,4.97267,1.8631,1.86508,1.86352,1.86342,1.864,1.86043,1.86324,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.394,0.1423,0.716079711,-0.001033731,9.12024E-07,-2.25E-10,-0.307108139,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,1.5,1.28296,2.41089,2.34741,2.67212,2.39868,2.29614,36.2929,13.6154,18,849.243,625.973,29.5294,28.1531,29.9998,27.8751,27.8106,25.731,22.0988,100,-999.9,405,21.6947,99.9755,100.158
49,control,heat,07pre,3.268,3.149633993,0.084171219,51,1751653272,6306.5,20250704 11:21:11,11:21:11,15,1751653264,0.002868622,2.868622303,5.782681749,399.8239667,327.4248311,33.14386042,40.47252525,0.154537121,3,0.150246979,0.094279894,161.9162401,30.12611725,29.75858667,4.20172765,54.96728938,2.331419182,4.241466532,1.870308468,-126.5062436,26.47456584,1.959117127,63.8436795,5.782681749,2.868622303,5.862689632,413.634631,409.1507636,-0.002123077,66.9429947,2.834192899,20.88303328,22.98486121,-0.006272325,79.60503452,46,6,1,0,52984.15133,999.9999333,841.2000739,0.84120013,0.161916251,6,0.5,1: Needles,2,FALSE,1751653264,399.8239667,405.0211667,23.03185333,20.92994667,399.3779667,22.88733333,800.0029667,101.1258667,0.099994263,29.92227667,29.75858667,999.9,0,0,10005.41467,0,0.001530533,-5.247098,409.1987333,413.6795667,2.101911,405.0211667,20.92994667,2.329117,2.116558667,19.87918667,18.34431667,999.9999333,0.959995033,0.040004887,0,-1.253,0,6020.427,7946.895333,34.937,38,36.0998,37.437,35.75413333,959.9956667,40.00433333,0,1751653291,0,1751653289,11:21:29,1751653289,1751653078,51,0.052,-0.002,0.446,0.122,405,23,0.32,0.08,-5.23091625,-0.144746904,0.037624361,0,2.10863875,-0.032009493,0.025087122,1,1,2,2-Jan,3.45173,2.78024,0.0956086,0.0965794,0.114636,0.106305,27098.5,30798,29116.5,34692.1,29823,38426.6,35854.2,45841.7,2.40275,2.14797,0.0784099,0,28.5079,999.9,58.9,30.6,25.6848,61.871,25.3766,2,0.0241819,0,20.2911,5.20711,11.9728,4.989,3.27132,3743.2,9999,9999,999.9,4.97263,1.86311,1.86506,1.86355,1.86342,1.86399,1.86044,1.86324,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.446,0.1423,0.677864481,-0.001033731,9.12024E-07,-2.25E-10,-0.307108139,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.4,3.2,1.28174,2.41333,2.34741,2.67212,2.39868,2.31812,36.4107,13.6154,18,772.237,623.501,29.5835,28.1015,30.0003,27.865,27.8115,25.7107,25.5767,100,-999.9,405,20.9236,99.9878,100.171
